step,tag
0,phase_start,1,Walker2d-v4,80000
27,reward,1,Walker2d-v4,15.60627792513144,15.606
42,reward,1,Walker2d-v4,-1.8653718519707505,6.87
55,reward,1,Walker2d-v4,-0.4944122090719063,4.415
65,reward,1,Walker2d-v4,-5.626878044241559,1.905
119,reward,1,Walker2d-v4,26.407835121241078,6.805
131,reward,1,Walker2d-v4,-6.185063622090119,4.64
153,reward,1,Walker2d-v4,7.339327835854765,5.026
169,reward,1,Walker2d-v4,-2.9187158180625756,4.033
185,reward,1,Walker2d-v4,2.3996151200700604,3.851
206,reward,1,Walker2d-v4,1.2227302930565662,3.589
219,reward,1,Walker2d-v4,-5.570693320287245,1.471
239,reward,1,Walker2d-v4,-3.099025306972857,1.347
270,reward,1,Walker2d-v4,1.742743429152186,1.571
288,reward,1,Walker2d-v4,-4.159076670410909,1.718
325,reward,1,Walker2d-v4,10.882313021125354,0.165
343,reward,1,Walker2d-v4,-4.829187611675469,0.301
352,reward,1,Walker2d-v4,-0.6412656081529582,-0.497
373,reward,1,Walker2d-v4,1.4492998695190686,-0.06
389,reward,1,Walker2d-v4,-0.7743505176023548,-0.378
398,reward,1,Walker2d-v4,-5.355220018513132,-1.035
414,reward,1,Walker2d-v4,4.343947713488151,-0.044
427,reward,1,Walker2d-v4,0.7186767492995095,0.338
444,reward,1,Walker2d-v4,1.5135090824979804,0.315
456,reward,1,Walker2d-v4,-0.989742486240869,0.632
472,reward,1,Walker2d-v4,2.6268191187192462,-0.194
487,reward,1,Walker2d-v4,-7.321476364609999,-0.443
503,reward,1,Walker2d-v4,-9.404529770923771,-1.319
540,reward,1,Walker2d-v4,9.453820074468858,-0.519
559,reward,1,Walker2d-v4,9.234282170793955,0.482
576,reward,1,Walker2d-v4,1.6552158463430071,1.183
585,reward,1,Walker2d-v4,-2.403411362762684,0.508
602,reward,1,Walker2d-v4,3.7707002304043895,0.814
627,reward,1,Walker2d-v4,5.212474100716728,1.183
641,reward,1,Walker2d-v4,-0.8319525506333924,1.199
661,reward,1,Walker2d-v4,2.6809078562488926,1.205
682,reward,1,Walker2d-v4,4.0408074230548,2.341
704,reward,1,Walker2d-v4,-7.228131117394094,2.558
722,reward,1,Walker2d-v4,0.33325441697462144,1.646
750,reward,1,Walker2d-v4,6.002327664055632,1.323
766,reward,1,Walker2d-v4,1.6325394359959404,1.321
776,reward,1,Walker2d-v4,-8.557083680013355,0.706
800,reward,1,Walker2d-v4,2.7037761068763597,0.599
823,reward,1,Walker2d-v4,-2.7980285132598723,-0.202
