step,tag
0,phase_start,1,Walker2d-v4,80000
35,reward,1,Walker2d-v4,-2.524624782919296,-2.525
59,reward,1,Walker2d-v4,4.685452633539186,1.08
71,reward,1,Walker2d-v4,0.6906307057839783,0.95
83,reward,1,Walker2d-v4,1.5093134168559068,1.09
95,reward,1,Walker2d-v4,-1.2370708627942408,0.625
110,reward,1,Walker2d-v4,1.1477104167812524,0.712
119,reward,1,Walker2d-v4,-1.98263664985825,0.327
135,reward,1,Walker2d-v4,-3.5814728648528042,-0.162
154,reward,1,Walker2d-v4,4.2655678779193495,0.33
194,reward,1,Walker2d-v4,5.6229136394016805,0.86
208,reward,1,Walker2d-v4,-4.435734008211314,0.668
236,reward,1,Walker2d-v4,16.853754467442894,1.885
258,reward,1,Walker2d-v4,5.5446703301360944,2.371
269,reward,1,Walker2d-v4,0.855388272322845,2.305
288,reward,1,Walker2d-v4,5.614192545550701,2.99
301,reward,1,Walker2d-v4,2.7002343674160976,3.146
333,reward,1,Walker2d-v4,17.482521785590926,5.092
345,reward,1,Walker2d-v4,1.9272477371712502,5.643
362,reward,1,Walker2d-v4,3.9412849188332366,5.611
380,reward,1,Walker2d-v4,-5.774086837246668,4.471
393,reward,1,Walker2d-v4,-7.142455657511979,4.2
407,reward,1,Walker2d-v4,-2.268961981107087,2.288
426,reward,1,Walker2d-v4,1.6749698778862854,1.901
462,reward,1,Walker2d-v4,22.76627054189413,4.092
471,reward,1,Walker2d-v4,-1.383030152792591,3.392
496,reward,1,Walker2d-v4,5.408133494860706,3.663
511,reward,1,Walker2d-v4,6.632416020618025,2.578
520,reward,1,Walker2d-v4,-0.7807237909745124,2.307
534,reward,1,Walker2d-v4,-0.873157469525004,1.826
563,reward,1,Walker2d-v4,10.399852702073478,3.443
594,reward,1,Walker2d-v4,6.949331418588143,4.853
606,reward,1,Walker2d-v4,-1.1575358788559245,4.964
624,reward,1,Walker2d-v4,2.085283776137234,5.005
650,reward,1,Walker2d-v4,7.655496549227179,3.494
675,reward,1,Walker2d-v4,-4.177058801349281,3.214
688,reward,1,Walker2d-v4,3.493471201841329,3.023
707,reward,1,Walker2d-v4,3.578061454533099,2.717
725,reward,1,Walker2d-v4,2.8049200924375954,3.076
745,reward,1,Walker2d-v4,-2.165155187346271,2.947
757,reward,1,Walker2d-v4,0.00273185280600452,1.907
782,reward,1,Walker2d-v4,6.808690333072481,1.893
807,reward,1,Walker2d-v4,4.981914286526801,2.507
832,reward,1,Walker2d-v4,14.163028200280825,3.715
846,reward,1,Walker2d-v4,-5.254482463113401,2.424
863,reward,1,Walker2d-v4,0.1197789385642497,2.853
880,reward,1,Walker2d-v4,-4.116282707135604,2.092
904,reward,1,Walker2d-v4,6.397220767071492,2.374
918,reward,1,Walker2d-v4,-0.9956699479462263,1.994
929,reward,1,Walker2d-v4,1.009383742684681,2.312
941,reward,1,Walker2d-v4,0.5782461393684746,2.369
954,reward,1,Walker2d-v4,0.04077692162311797,1.692
969,reward,1,Walker2d-v4,1.485534405250284,1.343
986,reward,1,Walker2d-v4,1.7729933814133747,0.104
1000,reward,1,Walker2d-v4,-3.0375034033012813,0.325
1018,reward,1,Walker2d-v4,-0.05447838455553922,0.308
1034,reward,1,Walker2d-v4,2.4381387411513256,0.963
1043,reward,1,Walker2d-v4,-3.9548790952652073,-0.072
1059,reward,1,Walker2d-v4,-2.357176205954912,-0.208
1080,reward,1,Walker2d-v4,5.301742537995404,0.221
1110,reward,1,Walker2d-v4,10.782165713942426,1.242
1127,reward,1,Walker2d-v4,-0.017776193125532025,1.236
1147,reward,1,Walker2d-v4,7.272252249763151,1.815
1155,reward,1,Walker2d-v4,-4.236308317282003,1.214
1173,reward,1,Walker2d-v4,-1.5747256422521745,1.36
1189,reward,1,Walker2d-v4,2.2908961286914966,1.594
1218,reward,1,Walker2d-v4,7.112505851536229,2.062
1228,reward,1,Walker2d-v4,-0.14015791772050346,2.443
1244,reward,1,Walker2d-v4,4.985705868846322,3.178
1261,reward,1,Walker2d-v4,-4.813485068971887,2.166
1273,reward,1,Walker2d-v4,0.5196715035757478,1.14
1288,reward,1,Walker2d-v4,0.7509166230093928,1.217
1313,reward,1,Walker2d-v4,-2.28372963241006,0.261
1324,reward,1,Walker2d-v4,0.051374264297897376,0.69
1331,reward,1,Walker2d-v4,-5.045983202512395,0.343
1365,reward,1,Walker2d-v4,13.871998013931686,1.501
1374,reward,1,Walker2d-v4,-4.701651445077313,0.319
1388,reward,1,Walker2d-v4,-6.152570289775401,-0.282
1402,reward,1,Walker2d-v4,0.5668663648230174,-0.724
1424,reward,1,Walker2d-v4,8.649444335360617,0.623
1464,reward,1,Walker2d-v4,4.228642791500275,0.994
1480,reward,1,Walker2d-v4,-1.2064579412341045,0.798
1492,reward,1,Walker2d-v4,-2.8188410254454803,0.744
1500,reward,1,Walker2d-v4,-3.6334405641630685,0.376
1524,reward,1,Walker2d-v4,-1.8120545288651815,0.699
1536,reward,1,Walker2d-v4,-3.015715983465652,-0.99
1546,reward,1,Walker2d-v4,-3.0849546084444865,-0.828
1557,reward,1,Walker2d-v4,0.6018675914155365,-0.152
1576,reward,1,Walker2d-v4,-4.4764275282532875,-0.657
1609,reward,1,Walker2d-v4,8.569047101541175,-0.665
1628,reward,1,Walker2d-v4,-0.21839184498044917,-1.11
1649,reward,1,Walker2d-v4,1.1149189482395458,-0.877
1669,reward,1,Walker2d-v4,-1.3176851585751082,-0.727
1691,reward,1,Walker2d-v4,-5.74802394877519,-0.939
1704,reward,1,Walker2d-v4,-1.1773756706873628,-0.875
1745,reward,1,Walker2d-v4,19.04760149217803,1.331
1758,reward,1,Walker2d-v4,-0.39259897427593016,1.6
1784,reward,1,Walker2d-v4,7.808890888423811,2.321
1803,reward,1,Walker2d-v4,5.82739326923342,3.351
1817,reward,1,Walker2d-v4,-3.859802434513367,2.108
1827,reward,1,Walker2d-v4,-0.6457164600614511,2.066
1850,reward,1,Walker2d-v4,-7.912852373700101,1.163
1862,reward,1,Walker2d-v4,-3.101518614168917,0.985
1878,reward,1,Walker2d-v4,-4.873102881078536,1.072
1888,reward,1,Walker2d-v4,0.7578585957224329,1.266
1898,reward,1,Walker2d-v4,-0.2999718453196314,-0.669
1914,reward,1,Walker2d-v4,5.396621670360119,-0.09
1923,reward,1,Walker2d-v4,-5.838808207203273,-1.455
1949,reward,1,Walker2d-v4,3.037917824740114,-1.734
1963,reward,1,Walker2d-v4,3.6053668920910265,-0.987
1973,reward,1,Walker2d-v4,-3.0632039152396633,-1.229
