step,tag
0,phase_start,1,Walker2d-v4,80000
17,reward,1,Walker2d-v4,1.6618701068891197,1.662
35,reward,1,Walker2d-v4,-0.8356407642861039,0.413
45,reward,1,Walker2d-v4,-5.9360121892084114,-1.703
58,reward,1,Walker2d-v4,-3.7058338635314962,-2.204
83,reward,1,Walker2d-v4,12.362349894131318,0.709
104,reward,1,Walker2d-v4,-6.209255354956903,-0.444
120,reward,1,Walker2d-v4,3.12912963425593,0.067
135,reward,1,Walker2d-v4,4.163679663282964,0.579
145,reward,1,Walker2d-v4,-6.484430562237033,-0.206
155,reward,1,Walker2d-v4,-5.3384062052546835,-0.719
177,reward,1,Walker2d-v4,-4.745496636720543,-1.36
193,reward,1,Walker2d-v4,1.0929742247663723,-1.167
209,reward,1,Walker2d-v4,2.0742663315635674,-0.366
218,reward,1,Walker2d-v4,-0.7960232220869043,-0.075
241,reward,1,Walker2d-v4,-0.032920062250649584,-1.315
265,reward,1,Walker2d-v4,2.3628757572329784,-0.457
282,reward,1,Walker2d-v4,0.9330578962223921,-0.677
290,reward,1,Walker2d-v4,-2.952924057489776,-1.389
301,reward,1,Walker2d-v4,-3.2524865096542266,-1.066
313,reward,1,Walker2d-v4,-4.141639769833746,-0.946
328,reward,1,Walker2d-v4,-1.7326478783983505,-0.645
350,reward,1,Walker2d-v4,1.7090357260672988,-0.583
366,reward,1,Walker2d-v4,1.3667777303765003,-0.654
379,reward,1,Walker2d-v4,1.0910530088761135,-0.465
394,reward,1,Walker2d-v4,-4.381533459969172,-0.9
403,reward,1,Walker2d-v4,-5.43690291517505,-1.68
422,reward,1,Walker2d-v4,7.844757326498287,-0.989
443,reward,1,Walker2d-v4,3.258145549828406,-0.368
487,reward,1,Walker2d-v4,-7.202245212000154,-0.763
511,reward,1,Walker2d-v4,5.091213336669713,0.161
520,reward,1,Walker2d-v4,-3.127868722171697,0.021
542,reward,1,Walker2d-v4,-7.125844525969194,-0.862
564,reward,1,Walker2d-v4,-2.65395800117716,-1.264
579,reward,1,Walker2d-v4,4.183135702827208,-0.955
590,reward,1,Walker2d-v4,-3.042137360117966,-0.821
610,reward,1,Walker2d-v4,1.5685463555789272,-0.121
625,reward,1,Walker2d-v4,-2.8653898696964784,-1.192
646,reward,1,Walker2d-v4,-2.8105410889544853,-1.799
662,reward,1,Walker2d-v4,6.993296926661434,-0.379
671,reward,1,Walker2d-v4,-3.2927483821519585,-1.217
685,reward,1,Walker2d-v4,-4.006038813699597,-1.305
704,reward,1,Walker2d-v4,6.137755715693795,0.021
715,reward,1,Walker2d-v4,0.12088077142038567,0.299
730,reward,1,Walker2d-v4,-4.376134344925676,-0.557
752,reward,1,Walker2d-v4,2.598891511351539,0.007
765,reward,1,Walker2d-v4,2.501789233713845,0.1
775,reward,1,Walker2d-v4,-2.1153217178342762,0.175
794,reward,1,Walker2d-v4,-5.007254057042516,-0.044
809,reward,1,Walker2d-v4,-3.4852105564703004,-1.092
833,reward,1,Walker2d-v4,1.610167692238445,-0.602
845,reward,1,Walker2d-v4,2.3586398962291133,0.034
863,reward,1,Walker2d-v4,2.689256599451429,-0.31
874,reward,1,Walker2d-v4,1.1881875247857725,-0.204
885,reward,1,Walker2d-v4,0.46073969667816095,0.28
901,reward,1,Walker2d-v4,-2.102265473879116,-0.19
925,reward,1,Walker2d-v4,-1.270678517238366,-0.567
946,reward,1,Walker2d-v4,-1.3945392531460654,-0.495
968,reward,1,Walker2d-v4,7.217656167851282,0.727
976,reward,1,Walker2d-v4,-1.275522724213591,0.948
988,reward,1,Walker2d-v4,0.2782782019069655,0.815
1024,reward,1,Walker2d-v4,6.733813783476583,1.252
1045,reward,1,Walker2d-v4,-2.475991282028345,0.736
1063,reward,1,Walker2d-v4,-3.1937899068146227,0.298
1076,reward,1,Walker2d-v4,0.9773664761011218,0.349
1098,reward,1,Walker2d-v4,2.4097760996928157,0.801
1119,reward,1,Walker2d-v4,-5.003085589150528,0.427
1145,reward,1,Walker2d-v4,5.8414988092272235,1.151
1161,reward,1,Walker2d-v4,1.1222165248872324,0.541
1188,reward,1,Walker2d-v4,5.665403469001726,1.236
1202,reward,1,Walker2d-v4,-8.709251535115547,0.337
1220,reward,1,Walker2d-v4,-0.8170747094453519,-0.418
1235,reward,1,Walker2d-v4,5.308508490328331,0.36
1245,reward,1,Walker2d-v4,-6.324410704943823,0.047
1256,reward,1,Walker2d-v4,-3.1853785693244543,-0.369
1281,reward,1,Walker2d-v4,-5.826187597284054,-1.193
1290,reward,1,Walker2d-v4,-3.9433324744291265,-1.087
1301,reward,1,Walker2d-v4,-1.4764811804731668,-1.819
1310,reward,1,Walker2d-v4,-1.8001304873918529,-2.111
1322,reward,1,Walker2d-v4,-5.322991513896462,-3.21
1333,reward,1,Walker2d-v4,-3.953138333678111,-2.734
1345,reward,1,Walker2d-v4,-2.38447204591025,-2.891
1363,reward,1,Walker2d-v4,0.12874219211980042,-3.409
1383,reward,1,Walker2d-v4,10.39476728117574,-1.737
1403,reward,1,Walker2d-v4,4.670556963356188,-0.951
1418,reward,1,Walker2d-v4,-4.581899611028835,-0.827
1435,reward,1,Walker2d-v4,-5.651262367746586,-0.998
1465,reward,1,Walker2d-v4,2.0730266653537153,-0.643
1479,reward,1,Walker2d-v4,-1.6203287256732897,-0.625
1505,reward,1,Walker2d-v4,6.784605936983262,0.586
1526,reward,1,Walker2d-v4,-3.2768797041063227,0.654
1539,reward,1,Walker2d-v4,-2.053764854307489,0.687
1555,reward,1,Walker2d-v4,3.2435851113427274,0.998
1575,reward,1,Walker2d-v4,0.9459656316303946,0.053
1594,reward,1,Walker2d-v4,1.5076875415816184,-0.263
1625,reward,1,Walker2d-v4,4.685632142545439,0.664
1641,reward,1,Walker2d-v4,3.06898202053341,1.536
1650,reward,1,Walker2d-v4,-1.5894264559930937,1.17
1663,reward,1,Walker2d-v4,1.8577726876757352,1.517
1680,reward,1,Walker2d-v4,4.442327451384125,1.283
1690,reward,1,Walker2d-v4,-1.8443398398604975,1.426
1708,reward,1,Walker2d-v4,1.1065112024074384,1.742
1727,reward,1,Walker2d-v4,4.64379887411262,1.882
1756,reward,1,Walker2d-v4,13.555849559359663,3.143
1768,reward,1,Walker2d-v4,-2.6158063902656323,2.731
1782,reward,1,Walker2d-v4,-0.21592696594797323,2.241
1801,reward,1,Walker2d-v4,7.077252017521178,2.642
1828,reward,1,Walker2d-v4,0.8124658283520287,2.882
1844,reward,1,Walker2d-v4,3.430754109466748,3.039
1859,reward,1,Walker2d-v4,2.2495397083926667,2.82
1890,reward,1,Walker2d-v4,-7.591775828550698,2.245
1902,reward,1,Walker2d-v4,0.29436766817124693,2.164
1913,reward,1,Walker2d-v4,-5.584793207576913,1.141
1926,reward,1,Walker2d-v4,-0.559479545787156,-0.27
1957,reward,1,Walker2d-v4,4.313197590312921,0.423
1967,reward,1,Walker2d-v4,-2.512105023788,0.193
1980,reward,1,Walker2d-v4,-2.493039582325522,-0.764
2003,reward,1,Walker2d-v4,15.966764008691998,0.751
2018,reward,1,Walker2d-v4,-5.0123600277248865,-0.093
2052,reward,1,Walker2d-v4,6.79228388765381,0.361
2077,reward,1,Walker2d-v4,9.149037961763181,2.035
2092,reward,1,Walker2d-v4,0.12515020131971855,2.018
2104,reward,1,Walker2d-v4,1.585506606143705,2.735
2127,reward,1,Walker2d-v4,5.355986445833016,3.327
2136,reward,1,Walker2d-v4,-3.196649887595153,2.576
2161,reward,1,Walker2d-v4,8.570064724503808,3.684
2177,reward,1,Walker2d-v4,-9.57569632416977,2.976
2192,reward,1,Walker2d-v4,-6.984542037624188,0.681
2201,reward,1,Walker2d-v4,-3.558418726755267,0.826
2217,reward,1,Walker2d-v4,-1.9302391182863325,-0.046
2228,reward,1,Walker2d-v4,0.8270763269323829,-0.878
2243,reward,1,Walker2d-v4,-1.0248442662615527,-0.993
2258,reward,1,Walker2d-v4,-4.472806324512851,-1.599
2273,reward,1,Walker2d-v4,4.843204299254515,-1.65
2294,reward,1,Walker2d-v4,-6.600908595391551,-1.991
2309,reward,1,Walker2d-v4,5.158096484376394,-2.332
2334,reward,1,Walker2d-v4,10.84122226394565,-0.29
2355,reward,1,Walker2d-v4,8.219315227036377,1.23
2365,reward,1,Walker2d-v4,-4.766765055614545,1.109
2374,reward,1,Walker2d-v4,-3.9928091896800466,0.903
2396,reward,1,Walker2d-v4,-3.418451196085254,0.479
2406,reward,1,Walker2d-v4,-2.586191645403104,0.322
2428,reward,1,Walker2d-v4,8.335175906121535,1.603
2438,reward,1,Walker2d-v4,-4.238926115314465,0.695
2451,reward,1,Walker2d-v4,-0.15510731904600028,1.34
2473,reward,1,Walker2d-v4,-0.5469051427975564,0.769
2499,reward,1,Walker2d-v4,1.6543529916792665,-0.15
2521,reward,1,Walker2d-v4,2.880903153479097,-0.683
2540,reward,1,Walker2d-v4,-2.4146445297463894,-0.448
2550,reward,1,Walker2d-v4,-2.5635971847122008,-0.305
2564,reward,1,Walker2d-v4,-5.557579247849496,-0.519
2587,reward,1,Walker2d-v4,7.6848087975292465,0.508
2604,reward,1,Walker2d-v4,-2.901440685957121,-0.616
2624,reward,1,Walker2d-v4,-0.9507368630715147,-0.287
2641,reward,1,Walker2d-v4,-1.1424475603776658,-0.386
2657,reward,1,Walker2d-v4,1.5541727841254604,-0.176
2680,reward,1,Walker2d-v4,7.713244063699961,0.43
2698,reward,1,Walker2d-v4,-0.8143775420635673,0.061
2713,reward,1,Walker2d-v4,-2.7883694731369206,0.023
2748,reward,1,Walker2d-v4,2.5347425136064423,0.533
2766,reward,1,Walker2d-v4,-8.388192324952751,0.25
2782,reward,1,Walker2d-v4,1.612215420374035,-0.357
2796,reward,1,Walker2d-v4,1.5839465670376973,0.091
2814,reward,1,Walker2d-v4,1.0097998524994731,0.287
2832,reward,1,Walker2d-v4,0.07961342673144234,0.41
2843,reward,1,Walker2d-v4,-0.03418192195038716,0.251
2854,reward,1,Walker2d-v4,0.06900998070997677,-0.514
2878,reward,1,Walker2d-v4,4.552543327388325,0.023
2895,reward,1,Walker2d-v4,-4.40180453463495,-0.138
2911,reward,1,Walker2d-v4,2.236074832682119,-0.168
2924,reward,1,Walker2d-v4,-5.883873820353369,0.082
2939,reward,1,Walker2d-v4,-0.683556448403948,-0.147
2966,reward,1,Walker2d-v4,4.255857251660595,0.12
2981,reward,1,Walker2d-v4,2.8423852705417945,0.303
2993,reward,1,Walker2d-v4,-5.123984257134097,-0.217
3011,reward,1,Walker2d-v4,3.065417952337913,0.093
3042,reward,1,Walker2d-v4,7.785210278080281,0.864
3054,reward,1,Walker2d-v4,2.255669741567259,0.635
3073,reward,1,Walker2d-v4,4.1750601948961705,1.492
3091,reward,1,Walker2d-v4,3.0681910389634472,1.576
3109,reward,1,Walker2d-v4,-1.3097401363634462,2.033
3126,reward,1,Walker2d-v4,2.23379544857592,2.325
3136,reward,1,Walker2d-v4,-5.495696974230061,1.35
3145,reward,1,Walker2d-v4,-0.4452348663051784,1.021
3155,reward,1,Walker2d-v4,-2.432933868451334,1.29
3173,reward,1,Walker2d-v4,3.6466483320567544,1.348
3198,reward,1,Walker2d-v4,0.022094387797552573,0.572
3212,reward,1,Walker2d-v4,2.8651328372077263,0.633
3226,reward,1,Walker2d-v4,0.10894886805771686,0.226
3238,reward,1,Walker2d-v4,0.08496066436530114,-0.072
3248,reward,1,Walker2d-v4,-2.5402019791824504,-0.195
3264,reward,1,Walker2d-v4,-1.1474480726805676,-0.533
3278,reward,1,Walker2d-v4,-5.775254719204829,-0.561
3293,reward,1,Walker2d-v4,-1.3863159052918954,-0.655
3338,reward,1,Walker2d-v4,23.372368836203847,1.925
3349,reward,1,Walker2d-v4,-3.2208368616236553,1.238
3358,reward,1,Walker2d-v4,-0.7765837668781963,1.158
3373,reward,1,Walker2d-v4,-4.449601151808636,0.427
3388,reward,1,Walker2d-v4,-6.629299811148051,-0.247
3404,reward,1,Walker2d-v4,-7.124185484585396,-0.968
3427,reward,1,Walker2d-v4,3.1130746496616934,-0.402
3439,reward,1,Walker2d-v4,-2.599449946481302,-0.548
3455,reward,1,Walker2d-v4,-8.682291026924048,-0.838
3474,reward,1,Walker2d-v4,-7.585391263951763,-1.458
3487,reward,1,Walker2d-v4,-3.8164139978500153,-4.177
3506,reward,1,Walker2d-v4,3.096467517560605,-3.545
3528,reward,1,Walker2d-v4,5.275604811706634,-2.94
3544,reward,1,Walker2d-v4,-9.525770980213672,-3.448
3563,reward,1,Walker2d-v4,-12.382545670099685,-4.023
3580,reward,1,Walker2d-v4,-3.9872359890548594,-3.709
3593,reward,1,Walker2d-v4,-1.027957328268096,-4.123
3603,reward,1,Walker2d-v4,-0.30282129709186645,-3.894
3615,reward,1,Walker2d-v4,-1.8286413641382098,-3.208
3646,reward,1,Walker2d-v4,5.357212023542668,-1.914
3671,reward,1,Walker2d-v4,-6.939935248070068,-2.227
3681,reward,1,Walker2d-v4,-4.38829992651969,-2.975
3698,reward,1,Walker2d-v4,0.6427738620311576,-3.438
3711,reward,1,Walker2d-v4,-3.6107835645364874,-2.847
3729,reward,1,Walker2d-v4,8.37405625852025,-0.771
3740,reward,1,Walker2d-v4,-1.3767629532955303,-0.51
3754,reward,1,Walker2d-v4,-7.942091834070729,-1.202
3787,reward,1,Walker2d-v4,0.7840219050380806,-1.093
3807,reward,1,Walker2d-v4,-1.9666411878903023,-1.107
3815,reward,1,Walker2d-v4,-2.3490572499184554,-1.877
3848,reward,1,Walker2d-v4,18.332358607645165,0.65
3865,reward,1,Walker2d-v4,4.109052724417437,1.5
3893,reward,1,Walker2d-v4,6.392524112531965,2.075
3905,reward,1,Walker2d-v4,-2.870843175879378,2.149
3921,reward,1,Walker2d-v4,-0.8953198298131637,1.222
3935,reward,1,Walker2d-v4,0.37042357493386635,1.396
3948,reward,1,Walker2d-v4,-4.694202649242412,1.721
3985,reward,1,Walker2d-v4,4.557466346995942,2.099
4000,reward,1,Walker2d-v4,4.416827039022297,2.737
4021,reward,1,Walker2d-v4,0.9990678358130094,3.072
4030,reward,1,Walker2d-v4,-0.5960633522559614,1.179
4042,reward,1,Walker2d-v4,-5.3454038406850914,0.233
4057,reward,1,Walker2d-v4,-5.082060095676422,-0.914
4075,reward,1,Walker2d-v4,-2.12237385543077,-0.839
4096,loss,1,Walker2d-v4,-0.09190865606069565,0.17773433029651642,0.5008289217948914,8.502968788146973,0.07702146470546722
4110,reward,1,Walker2d-v4,3.6640839904331863,-0.383
4124,reward,1,Walker2d-v4,1.0304711454809077,-0.317
4146,reward,1,Walker2d-v4,-5.707755064821657,-0.419
4156,reward,1,Walker2d-v4,-0.1509256194946068,-0.889
4178,reward,1,Walker2d-v4,-8.031358772495697,-2.134
4211,reward,1,Walker2d-v4,7.8644191122179095,-1.448
4227,reward,1,Walker2d-v4,-1.9410898569854067,-1.582
4260,reward,1,Walker2d-v4,9.631753499281794,-0.084
4281,reward,1,Walker2d-v4,-0.13853702194356554,0.41
4304,reward,1,Walker2d-v4,-1.0873838956650455,0.513
4332,reward,1,Walker2d-v4,0.005251082532611306,0.147
4351,reward,1,Walker2d-v4,1.9512130577121491,0.24
4373,reward,1,Walker2d-v4,-3.3142316080511725,0.479
4401,reward,1,Walker2d-v4,1.5048588102424196,0.644
4419,reward,1,Walker2d-v4,3.326237847989258,1.78
4438,reward,1,Walker2d-v4,-8.05367878848953,0.188
4476,reward,1,Walker2d-v4,14.582186260356647,1.841
4493,reward,1,Walker2d-v4,0.8203925340505192,0.96
4504,reward,1,Walker2d-v4,-0.511136664862768,0.922
4515,reward,1,Walker2d-v4,0.6504156000609652,1.096
4535,reward,1,Walker2d-v4,-2.177317416871296,0.878
4546,reward,1,Walker2d-v4,0.06540966859893582,0.689
4559,reward,1,Walker2d-v4,1.434187334322078,1.164
4600,reward,1,Walker2d-v4,12.555614314598774,2.269
4620,reward,1,Walker2d-v4,-8.675288366691946,1.069
4647,reward,1,Walker2d-v4,-4.204434424669495,1.454
4664,reward,1,Walker2d-v4,-5.863929164693362,-0.591
4675,reward,1,Walker2d-v4,1.6831327320923326,-0.504
4683,reward,1,Walker2d-v4,-2.367512386386456,-0.69
4706,reward,1,Walker2d-v4,0.6575594241381587,-0.689
4722,reward,1,Walker2d-v4,-6.840981975266081,-1.156
4732,reward,1,Walker2d-v4,-0.30670471058785165,-1.193
4756,reward,1,Walker2d-v4,-3.800374951126533,-1.716
4764,reward,1,Walker2d-v4,-4.1150818843478065,-3.383
4787,reward,1,Walker2d-v4,-6.047001067917633,-3.121
4800,reward,1,Walker2d-v4,0.732322341799959,-2.627
4814,reward,1,Walker2d-v4,0.11491405442359959,-2.029
4833,reward,1,Walker2d-v4,-11.306667953284695,-3.328
4858,reward,1,Walker2d-v4,0.21322638824421558,-3.07
4877,reward,1,Walker2d-v4,5.8233339299837095,-2.553
4889,reward,1,Walker2d-v4,1.6241299958310862,-1.707
4911,reward,1,Walker2d-v4,-4.095453288113544,-2.086
4941,reward,1,Walker2d-v4,5.402327856789672,-1.165
4956,reward,1,Walker2d-v4,0.7999500504519746,-0.674
