step,tag
0,phase_start,1,Walker2d-v4,80000
21,reward,1,Walker2d-v4,-5.730696719069894,-5.731
38,reward,1,Walker2d-v4,-12.235662778661313,-8.983
54,reward,1,Walker2d-v4,-2.498279998166218,-6.822
90,reward,1,Walker2d-v4,-3.117835579932601,-5.896
101,reward,1,Walker2d-v4,-0.9229079107846079,-4.901
128,reward,1,Walker2d-v4,-5.05316764947403,-4.926
150,reward,1,Walker2d-v4,-2.424707554616546,-4.569
172,reward,1,Walker2d-v4,4.012821939548122,-3.496
181,reward,1,Walker2d-v4,-2.316396969554596,-3.365
196,reward,1,Walker2d-v4,3.1266929756259643,-2.716
211,reward,1,Walker2d-v4,-0.5267699956410075,-2.196
230,reward,1,Walker2d-v4,-6.6640596281880295,-1.638
238,reward,1,Walker2d-v4,-6.499449240068906,-2.039
249,reward,1,Walker2d-v4,-1.7403764334766907,-1.901
261,reward,1,Walker2d-v4,-3.5727231780764797,-2.166
287,reward,1,Walker2d-v4,-1.6535138567868553,-1.826
308,reward,1,Walker2d-v4,5.939779661828858,-0.989
327,reward,1,Walker2d-v4,3.60188064229082,-1.03
345,reward,1,Walker2d-v4,3.2455261217811033,-0.474
364,reward,1,Walker2d-v4,-5.00189072358564,-1.287
380,reward,1,Walker2d-v4,1.817580516453511,-1.053
401,reward,1,Walker2d-v4,-2.8456956802070357,-0.671
422,reward,1,Walker2d-v4,7.048777605596442,0.684
440,reward,1,Walker2d-v4,-7.934256070116998,0.065
458,reward,1,Walker2d-v4,3.8031584549655806,0.802
471,reward,1,Walker2d-v4,-1.627157714406992,0.805
491,reward,1,Walker2d-v4,-0.25124868879225826,0.186
505,reward,1,Walker2d-v4,-2.3002616264666287,-0.405
536,reward,1,Walker2d-v4,7.4549445098594145,0.016
551,reward,1,Walker2d-v4,-1.0779601906307472,0.409
565,reward,1,Walker2d-v4,-2.745252883126021,-0.047
576,reward,1,Walker2d-v4,-2.4457675244077355,-0.008
588,reward,1,Walker2d-v4,-5.872305840277521,-1.3
604,reward,1,Walker2d-v4,3.13111508884868,-0.193
619,reward,1,Walker2d-v4,-0.5099645469841181,-0.624
642,reward,1,Walker2d-v4,1.8971455677643827,-0.272
656,reward,1,Walker2d-v4,0.38531141274231806,-0.208
678,reward,1,Walker2d-v4,-4.760384669313024,-0.454
686,reward,1,Walker2d-v4,-5.127981874336656,-1.713
700,reward,1,Walker2d-v4,-0.9950145740978161,-1.704
713,reward,1,Walker2d-v4,-3.061798046056067,-1.736
727,reward,1,Walker2d-v4,-3.1787460608364846,-1.809
758,reward,1,Walker2d-v4,4.490661553254084,-0.773
783,reward,1,Walker2d-v4,3.1332564362869033,-0.773
806,reward,1,Walker2d-v4,3.7102909890504594,-0.351
